AXIOMS Luce.history_predictability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.identityGapDuration_succ: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.identityNormalizedGaps_eq_rate_mul_gap: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.identityNormalizedGaps_order_recursion: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.iidPointLaw_isProbabilityMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.index_le_of_strictMono_ranks: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.initialRateMass_le_integral: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.initialRateMass_le_limit_add_error: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.initialRateMass_mono: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.insertionColumn_le_new_add_length: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.insertionPathSum_succ: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.insertionPathWeight_cons: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.insertion_added_predecessor_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.instIsFiniteMeasureRealProfileMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.instIsProbabilityMeasureForallFinRealCyclicProfileMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.instIsProbabilityMeasureRealProfileMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrableOn_exponential_density_Ioi: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrableOn_probability_weighted_density: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_cyclicCellStep: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_cyclicGridKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_cyclicLimitKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_cyclic_source_product: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_exp_neg: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_finite_state: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_fixed_point_indicator: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_highProfile: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_interiorIntensity: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_interior_density: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_interior_observed_test: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_lowProfile: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_markedNormalizedGaps_mixed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_markedNormalizedGaps_taylorEnvelope: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_mixed_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_momentLaplaceAlgebra_pointMoment: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_natCountLaplaceAlgebra: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_normalized_clockBand: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_of_zero_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_one_sub_exp_neg: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_pointLaplace_finitePoissonLaw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_pointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_poissonMixture: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_pow_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_predictableChance: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_profileDiagonal: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_profileGridKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_profileLimitKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_rateKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_selectedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_selectedNormalizedGaps_mixed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_selectedNormalizedGaps_taylorEnvelope: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_stepProfile: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_sum_mul_prod_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_survivalKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_tailFixedPointCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrable_weightedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_abs_le_threshold_add_probability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_arrivalAt: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_clockBand: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_clockSurvivalIndicator: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_comp_stepProfile: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_countLaplace_finitePoissonLaw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_cyclicCellStep: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_cyclicGridKernel_step: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_cyclicGridKernel_sub_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_cyclic_source_product: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_empiricalArrival: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_empiricalRemaining: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_error_mul_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_exp_neg_mem_Icc: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_exponentialPDFReal: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_exponential_density_Ioi: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_finite_state: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_fullIntensity: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_interiorIntensity: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_interior_observed_test_le_tail: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_markedNormalizedGaps_mixed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_markedNormalizedGaps_prod: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_markedNormalizedGaps_prod_sq: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_markedNormalizedGaps_taylorEnvelope: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_mixed_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_natCountAlgebra_eq: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_natCountLaplace_pi_poisson: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_natCountSingletonTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_normalized_clockBand_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_normalized_survivalGe: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_observedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_one_sub_exp_neg_disjointCountTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_one_sub_exp_neg_eq_mass_mul: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointCountSingletonTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointCountSingletonTest_comp: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointCountSingletonTest_finitePoissonLaw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointLaplace_finitePoissonLaw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointLaplace_iidPointLaw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pointMeasureOfFin: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_poissonMixture_of_power: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pow_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_pow_poissonMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_profileGridKernel_step: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_profileLimitKernel_eq: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_selectedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_selectedNormalizedGaps_mixed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_selectedNormalizedGaps_taylorEnvelope: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_stepProfile_cell: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_sub_abs_le_on_set: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_sub_abs_le_uniform: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_sum_clockSurvivalIndicator: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_sum_mul_prod_expMeasure_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_survivalGe: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_terminalFixedPointCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integral_weightedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.integrated_rank_crossing_intensity: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_ae_mem: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_eq_closed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_finite: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_mono: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_restrict: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorDensityMeasure_tail_le_test: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorFixedPoints_realMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorFixedPoints_toFiniteMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interiorIntensity_projection_recovery: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interior_integral_eq_closed: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.interior_observed_test_le_tail: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.intervalTestExtension_eq: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.inverse_fixed_iff: [Quot.sound]
AXIOMS Luce.inverse_ge_iff_no_earlier_draw: [propext, Quot.sound]
AXIOMS Luce.inverse_product_le_exp: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.isInducing_pointMoment: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.keepTerm_of_total_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.laplace_gap_tail_bound: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.likelihood_denominator_pos: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.likelihood_integral_error: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.likelihood_product_integral: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.likelihood_product_martingale: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lintegral_deletedGapKernel_product: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lintegral_ghostCountKernel_marked_product: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lintegral_ghostCountKernel_product: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lintegral_ghostCylinderProduct_le_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.log_one_sub_remainder: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.log_product_remainder: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lowCycleExpectation_nonneg: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lowRateDensity_eq_integral: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.lt_arrivalTime_iff_clockBeforeCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.luceInteriorCompensatorSum_race: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.luce_event_probability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.luce_map_eq_raceDraw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedBeforeCount_eq_index: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedGapCoefficient_eq_prod_scalar: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedGapScalar_eq_deleted: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedGap_taylor_expectation: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedGap_taylor_pointwise: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedImage_comp_perm: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_comp_perm: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_deleted_counts: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_iff_deleted_counts: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_probability_eq_deletedGapProduct: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_probability_eq_sortedGapProduct: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_probability_le_deletedGapProduct: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_probability_le_ghost: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_real_probability_eq_deletedGapProduct: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.markedRankCylinder_taylor_expectation: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.marked_raceGapStart_eq_consecutiveGapLower: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.marked_times_strictMono_of_deleted_counts: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.marked_times_strictMono_of_rankCylinder: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanArrival_eq_profileF: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanRemaining_eq_profileD: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_antitone: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_cutoff_log_lower: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_lower_bound: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_pos: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_strictAnti: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.meanSurvivors_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.mean_other_survivors_lower: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_approximateClockPath: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_beforeCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_beforeRank: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_boundedCycleEvent: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_cycle_period: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_cyclicProfileCell: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_deletedGapCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_deletedMarkedSuccess: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_first_before_background: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_ghostCountSuccess: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_ghostCountWindow: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_ghostFamilySuccess: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_ghostMarkedSuccess: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_ghostWindowByOrder: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_injective_clocks: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_keepTerm: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_label_available: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_markedRankCylinder: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_shortCycleVertex: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurableSet_strictMono_clocks: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_arrivalAt: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_availability_indicator: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_backgroundSurvivors: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_beforeCount_probability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_boundedContinuousFunction_of_compact_exhaustion: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_boundedContinuous_pointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_clockBand: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_clockBeforeCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_clockSurvivalIndicator: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_comp_profileGridEndpoint: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_cyclic_grid_comp: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_deletedBeforeCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_deletedGapKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_disjointCountTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_draw_of_lt: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_finCons: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_fixedPoints: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_ghostCountKernel: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_ghostCountWindowVolume: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_identityNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_interiorFixedPoints_race: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_markedGapCoefficient: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_markedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_momentLaplaceAlgebra_pointMoment: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_momentLaplace_pointMoment: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_observedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_observedPointMeasure_of_measurable: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_orderedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_otherSurvivorProbability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_otherSurvivors: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_other_survivors: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_pointLaplace: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_pointMeasure_mass: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_predictableChance_history: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_profileGridEndpoint: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceDraw: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceGapRate: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceGapStart: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceRank: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceRankPermutation_apply: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_raceRankPermutation_function: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_rankOf: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_remaining_weight: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_shortCycleVertexCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_stepProfile: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_stoppedMass: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_stoppedProbability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_survivalGe: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_survivingAtRankProbability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_survivorProbability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_tailFixedPointCount: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_weightedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurable_weightedPointMeasure_of_measurable: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurePreserving_markedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurePreserving_raceNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.measurePreserving_selectedNormalizedGaps: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.memLp_empiricalArrival: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.memLp_empiricalRemaining: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.memLp_weighted_survivalGe: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.mem_consecutiveGap_iff_count: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.mem_natCountBox: []
AXIOMS Luce.mgf_neg_one_of_zero_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplaceAlgebra_bounded: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplaceAlgebra_eq_span: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplaceAlgebra_separatesPoints: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplace_add: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplace_apply: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplace_const_pointMoment: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplace_pointMoment_eq_pointLaplace: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.momentLaplace_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.monotoneOn_profileF: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.monotone_bracket_error: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.monotone_grid_error: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.monotone_uniform_convergence_in_probability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountBox_compact: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountBox_eventually: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountBox_measurable: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountBox_tail_tendsto: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaplaceAlgebra_bounded: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaplaceAlgebra_eq_span: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaplaceAlgebra_separatesPoints: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaplace_add: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaplace_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.natCountLaw_eq_of_laplace: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.nonneg_laplace_tendsto_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.nonneg_laplace_tightness: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.norm_momentLaplace_le_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.norm_natCountLaplace_le_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.normalized_cyclicComparisonArray: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.normalized_sum_cutoff_error_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.normalized_sum_sq_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.normalized_surviving_mass_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.normalized_tuple_high_rate_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.observedPointMeasure_count: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.observedPointMeasure_mass: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.observedPointMeasure_toFiniteMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.one_sub_exp_neg_disjointCountTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderTime_eq_arrivalTime: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderTime_nonneg: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedNormalizedGaps_compactDeleted: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedNormalizedGaps_eq_rate_mul_gap: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedRemainingRate_eq_surviving_sum: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedRemainingRate_identity_succ: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedRemainingRate_identity_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.orderedRemainingRate_pos: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.ordered_gap_eq_normalized_div_rate: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.otherSurvivorProbability_early: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.otherSurvivorProbability_le_one: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.otherSurvivorProbability_nonneg: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.other_survivors_eq_sum: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pairedExponentialRace_background: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pairedExponentialRace_families: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pairedExponentialRace_isProbability: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointLaplace_disjointCountTest: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointLaplace_mem_Icc: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointLaplace_observedPointMeasure: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointLaplace_ofFin: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointLaplace_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasureOfFin_mass: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_count_singleton_tendsto: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_eventually_mass_le: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_laplace_of_integrals: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_laplace_tendsto: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_law_convergence_of_laplace: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_mass_tail_tendsto_zero: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_random_count_singleton_poisson_tendsto: [propext, Classical.choice, Quot.sound]
AXIOMS Luce.pointMeasure_tightness_of_laplace: [propext, Classical.choice, Quot.sound]
